year,ca,sex,age,count,ca_name,hb_name
1988,S12000011,Male,all_ages,40079,East Renfrewshire,NHS Greater Glasgow and Clyde
1988,S12000011,Male,all_ages,40079,East Renfrewshire,NHS Greater Glasgow and Clyde
1988,S12000013,All,all_ages,30260,Na h-Eileanan Siar,NHS Western Isles
1988,S12000013,Female,all_ages,15141,Na h-Eileanan Siar,NHS Western Isles
1988,S12000013,Male,all_ages,15119,Na h-Eileanan Siar,NHS Western Isles
1988,S12000014,All,all_ages,142750,Falkirk,NHS Forth Valley
1988,S12000014,Female,all_ages,73692,Falkirk,NHS Forth Valley
1988,S12000014,Male,all_ages,69058,Falkirk,NHS Forth Valley
1988,S12000017,All,all_ages,199290,Highland,NHS Highland
1988,S12000017,Female,all_ages,101490,Highland,NHS Highland
1988,S12000017,Male,all_ages,97800,Highland,NHS Highland
1988,S12000018,All,all_ages,94160,Inverclyde,NHS Greater Glasgow and Clyde
1988,S12000018,All,all_ages,94160,Inverclyde,NHS Greater Glasgow and Clyde
1988,S12000018,Female,all_ages,49131,Inverclyde,NHS Greater Glasgow and Clyde
1988,S12000018,Female,all_ages,49131,Inverclyde,NHS Greater Glasgow and Clyde
1988,S12000018,Male,all_ages,45029,Inverclyde,NHS Greater Glasgow and Clyde
1988,S12000018,Male,all_ages,45029,Inverclyde,NHS Greater Glasgow and Clyde
1988,S12000019,All,all_ages,79890,Midlothian,NHS Lothian
1988,S12000019,Female,all_ages,41085,Midlothian,NHS Lothian
1988,S12000019,Male,all_ages,38805,Midlothian,NHS Lothian
1988,S12000020,All,all_ages,84260,Moray,NHS Grampian
1988,S12000020,Female,all_ages,42358,Moray,NHS Grampian
1988,S12000020,Male,all_ages,41902,Moray,NHS Grampian
1988,S12000021,All,all_ages,137740,North Ayrshire,NHS Ayrshire and Arran
1988,S12000021,Female,all_ages,72022,North Ayrshire,NHS Ayrshire and Arran
1988,S12000021,Male,all_ages,65718,North Ayrshire,NHS Ayrshire and Arran
1988,S12000023,All,all_ages,19170,Orkney Islands,NHS Orkney
1988,S12000023,Female,all_ages,9752,Orkney Islands,NHS Orkney
1988,S12000023,Male,all_ages,9418,Orkney Islands,NHS Orkney
1988,S12000026,All,all_ages,102130,Scottish Borders,NHS Borders
1988,S12000026,Female,all_ages,53261,Scottish Borders,NHS Borders
1988,S12000026,Male,all_ages,48869,Scottish Borders,NHS Borders
1988,S12000027,All,all_ages,22300,Shetland Islands,NHS Shetland
1988,S12000027,Female,all_ages,11157,Shetland Islands,NHS Shetland
1988,S12000027,Male,all_ages,11143,Shetland Islands,NHS Shetland
1988,S12000028,All,all_ages,112950,South Ayrshire,NHS Ayrshire and Arran
1988,S12000028,Female,all_ages,59461,South Ayrshire,NHS Ayrshire and Arran
1988,S12000028,Male,all_ages,53489,South Ayrshire,NHS Ayrshire and Arran
1988,S12000029,All,all_ages,302430,South Lanarkshire,NHS Lanarkshire
1988,S12000029,All,all_ages,302430,South Lanarkshire,NHS Lanarkshire
1988,S12000029,Female,all_ages,156690,South Lanarkshire,NHS Lanarkshire
1988,S12000029,Female,all_ages,156690,South Lanarkshire,NHS Lanarkshire
1988,S12000029,Male,all_ages,145740,South Lanarkshire,NHS Lanarkshire
1988,S12000029,Male,all_ages,145740,South Lanarkshire,NHS Lanarkshire
1988,S12000030,All,all_ages,81060,Stirling,NHS Forth Valley
1988,S12000030,Female,all_ages,42085,Stirling,NHS Forth Valley
1988,S12000030,Male,all_ages,38975,Stirling,NHS Forth Valley
1988,S12000033,All,all_ages,212140,Aberdeen City,NHS Grampian
1988,S12000033,Female,all_ages,109825,Aberdeen City,NHS Grampian
1988,S12000033,Male,all_ages,102315,Aberdeen City,NHS Grampian
1988,S12000034,All,all_ages,205970,Aberdeenshire,NHS Grampian
1988,S12000034,Female,all_ages,103913,Aberdeenshire,NHS Grampian
1988,S12000034,Male,all_ages,102057,Aberdeenshire,NHS Grampian
1988,S12000035,All,all_ages,93650,Argyll and Bute,NHS Highland
1988,S12000035,Female,all_ages,47553,Argyll and Bute,NHS Highland
1988,S12000035,Male,all_ages,46097,Argyll and Bute,NHS Highland
1988,S12000036,All,all_ages,435240,City of Edinburgh,NHS Lothian
1988,S12000036,Female,all_ages,229725,City of Edinburgh,NHS Lothian
1988,S12000036,Male,all_ages,205515,City of Edinburgh,NHS Lothian
1988,S12000038,All,all_ages,176510,Renfrewshire,NHS Greater Glasgow and Clyde
1988,S12000038,All,all_ages,176510,Renfrewshire,NHS Greater Glasgow and Clyde
1988,S12000038,Female,all_ages,91870,Renfrewshire,NHS Greater Glasgow and Clyde
1988,S12000038,Female,all_ages,91870,Renfrewshire,NHS Greater Glasgow and Clyde
1988,S12000038,Male,all_ages,84640,Renfrewshire,NHS Greater Glasgow and Clyde
1988,S12000038,Male,all_ages,84640,Renfrewshire,NHS Greater Glasgow and Clyde
1988,S12000039,All,all_ages,98830,West Dunbartonshire,NHS Greater Glasgow and Clyde
1988,S12000039,All,all_ages,98830,West Dunbartonshire,NHS Greater Glasgow and Clyde
1988,S12000039,Female,all_ages,51810,West Dunbartonshire,NHS Greater Glasgow and Clyde
1988,S12000039,Female,all_ages,51810,West Dunbartonshire,NHS Greater Glasgow and Clyde
1988,S12000039,Male,all_ages,47020,West Dunbartonshire,NHS Greater Glasgow and Clyde
1988,S12000039,Male,all_ages,47020,West Dunbartonshire,NHS Greater Glasgow and Clyde
1988,S12000040,All,all_ages,141800,West Lothian,NHS Lothian
1988,S12000040,Female,all_ages,72654,West Lothian,NHS Lothian
1988,S12000040,Male,all_ages,69146,West Lothian,NHS Lothian
1988,S12000041,All,all_ages,106150,Angus,NHS Tayside
1988,S12000041,All,all_ages,106150,Angus,NHS Tayside
1988,S12000041,Female,all_ages,54722,Angus,NHS Tayside
1988,S12000041,Female,all_ages,54722,Angus,NHS Tayside
1988,S12000041,Male,all_ages,51428,Angus,NHS Tayside
1988,S12000041,Male,all_ages,51428,Angus,NHS Tayside
1988,S12000042,All,all_ages,157350,Dundee City,NHS Tayside
1988,S12000042,All,all_ages,157350,Dundee City,NHS Tayside
1988,S12000042,Female,all_ages,82722,Dundee City,NHS Tayside
1988,S12000042,Female,all_ages,82722,Dundee City,NHS Tayside
1988,S12000042,Male,all_ages,74628,Dundee City,NHS Tayside
1988,S12000042,Male,all_ages,74628,Dundee City,NHS Tayside
1988,S12000045,All,all_ages,110710,East Dunbartonshire,NHS Greater Glasgow and Clyde
1988,S12000045,All,all_ages,110710,East Dunbartonshire,NHS Greater Glasgow and Clyde
1988,S12000045,Female,all_ages,57006,East Dunbartonshire,NHS Greater Glasgow and Clyde
1988,S12000045,Female,all_ages,57006,East Dunbartonshire,NHS Greater Glasgow and Clyde
1988,S12000045,Male,all_ages,53704,East Dunbartonshire,NHS Greater Glasgow and Clyde
1988,S12000045,Male,all_ages,53704,East Dunbartonshire,NHS Greater Glasgow and Clyde
1988,S12000047,All,all_ages,345170,Fife,NHS Fife
1988,S12000047,Female,all_ages,177559,Fife,NHS Fife
1988,S12000047,Male,all_ages,167611,Fife,NHS Fife
1988,S12000048,All,all_ages,124990,Perth and Kinross,NHS Tayside
1988,S12000048,Female,all_ages,65129,Perth and Kinross,NHS Tayside
1988,S12000048,Male,all_ages,59861,Perth and Kinross,NHS Tayside
1988,S12000049,All,all_ages,648210,Glasgow City,NHS Greater Glasgow and Clyde
1988,S12000049,Female,all_ages,340884,Glasgow City,NHS Greater Glasgow and Clyde
1988,S12000049,Male,all_ages,307326,Glasgow City,NHS Greater Glasgow and Clyde
1988,S12000050,All,all_ages,329300,North Lanarkshire,NHS Lanarkshire
1988,S12000050,Female,all_ages,170148,North Lanarkshire,NHS Lanarkshire
1988,S12000050,Male,all_ages,159152,North Lanarkshire,NHS Lanarkshire
1989,S92000003,All,all_ages,5078190,Scotland,Scotland
1989,S92000003,Female,all_ages,2635025,Scotland,Scotland
1989,S92000003,Male,all_ages,2443165,Scotland,Scotland
1989,S12000005,All,all_ages,47600,Clackmannanshire,NHS Forth Valley
1989,S12000005,Female,all_ages,24458,Clackmannanshire,NHS Forth Valley
1989,S12000005,Male,all_ages,23142,Clackmannanshire,NHS Forth Valley
1989,S12000006,All,all_ages,146710,Dumfries and Galloway,NHS Dumfries and Galloway
1989,S12000006,Female,all_ages,75866,Dumfries and Galloway,NHS Dumfries and Galloway
1989,S12000006,Male,all_ages,70844,Dumfries and Galloway,NHS Dumfries and Galloway
1989,S12000008,All,all_ages,124190,East Ayrshire,NHS Ayrshire and Arran
1989,S12000008,Female,all_ages,64406,East Ayrshire,NHS Ayrshire and Arran
1989,S12000008,Male,all_ages,59784,East Ayrshire,NHS Ayrshire and Arran
1989,S12000010,All,all_ages,83540,East Lothian,NHS Lothian
1989,S12000010,Female,all_ages,43399,East Lothian,NHS Lothian
1989,S12000010,Male,all_ages,40141,East Lothian,NHS Lothian
1989,S12000011,All,all_ages,84800,East Renfrewshire,NHS Greater Glasgow and Clyde
1989,S12000011,All,all_ages,84800,East Renfrewshire,NHS Greater Glasgow and Clyde
1989,S12000011,Female,all_ages,44274,East Renfrewshire,NHS Greater Glasgow and Clyde
1989,S12000011,Female,all_ages,44274,East Renfrewshire,NHS Greater Glasgow and Clyde
1989,S12000011,Male,all_ages,40526,East Renfrewshire,NHS Greater Glasgow and Clyde
1989,S12000011,Male,all_ages,40526,East Renfrewshire,NHS Greater Glasgow and Clyde
1989,S12000013,All,all_ages,29950,Na h-Eileanan Siar,NHS Western Isles
1989,S12000013,Female,all_ages,15018,Na h-Eileanan Siar,NHS Western Isles
1989,S12000013,Male,all_ages,14932,Na h-Eileanan Siar,NHS Western Isles
1989,S12000014,All,all_ages,142470,Falkirk,NHS Forth Valley
1989,S12000014,Female,all_ages,73656,Falkirk,NHS Forth Valley
1989,S12000014,Male,all_ages,68814,Falkirk,NHS Forth Valley
1989,S12000017,All,all_ages,200350,Highland,NHS Highland
1989,S12000017,Female,all_ages,102016,Highland,NHS Highland
1989,S12000017,Male,all_ages,98334,Highland,NHS Highland
1989,S12000018,All,all_ages,93040,Inverclyde,NHS Greater Glasgow and Clyde
1989,S12000018,All,all_ages,93040,Inverclyde,NHS Greater Glasgow and Clyde
1989,S12000018,Female,all_ages,48558,Inverclyde,NHS Greater Glasgow and Clyde
1989,S12000018,Female,all_ages,48558,Inverclyde,NHS Greater Glasgow and Clyde
1989,S12000018,Male,all_ages,44482,Inverclyde,NHS Greater Glasgow and Clyde
1989,S12000018,Male,all_ages,44482,Inverclyde,NHS Greater Glasgow and Clyde
1989,S12000019,All,all_ages,79320,Midlothian,NHS Lothian
1989,S12000019,Female,all_ages,40787,Midlothian,NHS Lothian
1989,S12000019,Male,all_ages,38533,Midlothian,NHS Lothian
1989,S12000020,All,all_ages,83920,Moray,NHS Grampian
1989,S12000020,Female,all_ages,42319,Moray,NHS Grampian
1989,S12000020,Male,all_ages,41601,Moray,NHS Grampian
1989,S12000021,All,all_ages,137970,North Ayrshire,NHS Ayrshire and Arran
1989,S12000021,Female,all_ages,72253,North Ayrshire,NHS Ayrshire and Arran
1989,S12000021,Male,all_ages,65717,North Ayrshire,NHS Ayrshire and Arran
1989,S12000023,All,all_ages,19270,Orkney Islands,NHS Orkney
1989,S12000023,Female,all_ages,9830,Orkney Islands,NHS Orkney
1989,S12000023,Male,all_ages,9440,Orkney Islands,NHS Orkney
1989,S12000026,All,all_ages,102600,Scottish Borders,NHS Borders
1989,S12000026,Female,all_ages,53501,Scottish Borders,NHS Borders
1989,S12000026,Male,all_ages,49099,Scottish Borders,NHS Borders
1989,S12000027,All,all_ages,22200,Shetland Islands,NHS Shetland
1989,S12000027,Female,all_ages,11050,Shetland Islands,NHS Shetland
1989,S12000027,Male,all_ages,11150,Shetland Islands,NHS Shetland
1989,S12000028,All,all_ages,112960,South Ayrshire,NHS Ayrshire and Arran
1989,S12000028,Female,all_ages,59468,South Ayrshire,NHS Ayrshire and Arran
1989,S12000028,Male,all_ages,53492,South Ayrshire,NHS Ayrshire and Arran
1989,S12000029,All,all_ages,302720,South Lanarkshire,NHS Lanarkshire
1989,S12000029,All,all_ages,302720,South Lanarkshire,NHS Lanarkshire
1989,S12000029,Female,all_ages,157046,South Lanarkshire,NHS Lanarkshire
1989,S12000029,Female,all_ages,157046,South Lanarkshire,NHS Lanarkshire
1989,S12000029,Male,all_ages,145674,South Lanarkshire,NHS Lanarkshire
1989,S12000029,Male,all_ages,145674,South Lanarkshire,NHS Lanarkshire
1989,S12000030,All,all_ages,81000,Stirling,NHS Forth Valley
1989,S12000030,Female,all_ages,42135,Stirling,NHS Forth Valley
1989,S12000030,Male,all_ages,38865,Stirling,NHS Forth Valley
1989,S12000033,All,all_ages,212510,Aberdeen City,NHS Grampian
1989,S12000033,Female,all_ages,109917,Aberdeen City,NHS Grampian
1989,S12000033,Male,all_ages,102593,Aberdeen City,NHS Grampian
1989,S12000034,All,all_ages,209870,Aberdeenshire,NHS Grampian
1989,S12000034,Female,all_ages,106050,Aberdeenshire,NHS Grampian
1989,S12000034,Male,all_ages,103820,Aberdeenshire,NHS Grampian
1989,S12000035,All,all_ages,93990,Argyll and Bute,NHS Highland
1989,S12000035,Female,all_ages,47631,Argyll and Bute,NHS Highland
1989,S12000035,Male,all_ages,46359,Argyll and Bute,NHS Highland
1989,S12000036,All,all_ages,436850,City of Edinburgh,NHS Lothian
1989,S12000036,Female,all_ages,230136,City of Edinburgh,NHS Lothian
1989,S12000036,Male,all_ages,206714,City of Edinburgh,NHS Lothian
1989,S12000038,All,all_ages,176570,Renfrewshire,NHS Greater Glasgow and Clyde
1989,S12000038,All,all_ages,176570,Renfrewshire,NHS Greater Glasgow and Clyde
1989,S12000038,Female,all_ages,91978,Renfrewshire,NHS Greater Glasgow and Clyde
1989,S12000038,Female,all_ages,91978,Renfrewshire,NHS Greater Glasgow and Clyde
1989,S12000038,Male,all_ages,84592,Renfrewshire,NHS Greater Glasgow and Clyde
1989,S12000038,Male,all_ages,84592,Renfrewshire,NHS Greater Glasgow and Clyde
1989,S12000039,All,all_ages,97720,West Dunbartonshire,NHS Greater Glasgow and Clyde
1989,S12000039,All,all_ages,97720,West Dunbartonshire,NHS Greater Glasgow and Clyde
1989,S12000039,Female,all_ages,51263,West Dunbartonshire,NHS Greater Glasgow and Clyde
1989,S12000039,Female,all_ages,51263,West Dunbartonshire,NHS Greater Glasgow and Clyde
1989,S12000039,Male,all_ages,46457,West Dunbartonshire,NHS Greater Glasgow and Clyde
1989,S12000039,Male,all_ages,46457,West Dunbartonshire,NHS Greater Glasgow and Clyde
1989,S12000040,All,all_ages,142960,West Lothian,NHS Lothian
1989,S12000040,Female,all_ages,73300,West Lothian,NHS Lothian
1989,S12000040,Male,all_ages,69660,West Lothian,NHS Lothian
1989,S12000041,All,all_ages,106740,Angus,NHS Tayside
1989,S12000041,All,all_ages,106740,Angus,NHS Tayside
1989,S12000041,Female,all_ages,55056,Angus,NHS Tayside
1989,S12000041,Female,all_ages,55056,Angus,NHS Tayside
1989,S12000041,Male,all_ages,51684,Angus,NHS Tayside
1989,S12000041,Male,all_ages,51684,Angus,NHS Tayside
1989,S12000042,All,all_ages,155820,Dundee City,NHS Tayside
1989,S12000042,All,all_ages,155820,Dundee City,NHS Tayside
1989,S12000042,Female,all_ages,81962,Dundee City,NHS Tayside
1989,S12000042,Female,all_ages,81962,Dundee City,NHS Tayside
1989,S12000042,Male,all_ages,73858,Dundee City,NHS Tayside
1989,S12000042,Male,all_ages,73858,Dundee City,NHS Tayside
1989,S12000045,All,all_ages,110530,East Dunbartonshire,NHS Greater Glasgow and Clyde
1989,S12000045,All,all_ages,110530,East Dunbartonshire,NHS Greater Glasgow and Clyde
1989,S12000045,Female,all_ages,56991,East Dunbartonshire,NHS Greater Glasgow and Clyde
1989,S12000045,Female,all_ages,56991,East Dunbartonshire,NHS Greater Glasgow and Clyde
1989,S12000045,Male,all_ages,53539,East Dunbartonshire,NHS Greater Glasgow and Clyde
1989,S12000045,Male,all_ages,53539,East Dunbartonshire,NHS Greater Glasgow and Clyde
1989,S12000047,All,all_ages,345970,Fife,NHS Fife
1989,S12000047,Female,all_ages,178151,Fife,NHS Fife
1989,S12000047,Male,all_ages,167819,Fife,NHS Fife
1989,S12000048,All,all_ages,125410,Perth and Kinross,NHS Tayside
1989,S12000048,Female,all_ages,65357,Perth and Kinross,NHS Tayside
1989,S12000048,Male,all_ages,60053,Perth and Kinross,NHS Tayside
1989,S12000049,All,all_ages,639750,Glasgow City,NHS Greater Glasgow and Clyde
1989,S12000049,Female,all_ages,337034,Glasgow City,NHS Greater Glasgow and Clyde
1989,S12000049,Male,all_ages,302716,Glasgow City,NHS Greater Glasgow and Clyde
1989,S12000050,All,all_ages,328890,North Lanarkshire,NHS Lanarkshire
1989,S12000050,Female,all_ages,170159,North Lanarkshire,NHS Lanarkshire
1989,S12000050,Male,all_ages,158731,North Lanarkshire,NHS Lanarkshire
1990,S92000003,All,all_ages,5081270,Scotland,Scotland
1990,S92000003,Female,all_ages,2637405,Scotland,Scotland
1990,S92000003,Male,all_ages,2443865,Scotland,Scotland
1990,S12000005,All,all_ages,48150,Clackmannanshire,NHS Forth Valley
1990,S12000005,Female,all_ages,24768,Clackmannanshire,NHS Forth Valley
1990,S12000005,Male,all_ages,23382,Clackmannanshire,NHS Forth Valley
1990,S12000006,All,all_ages,147150,Dumfries and Galloway,NHS Dumfries and Galloway
1990,S12000006,Female,all_ages,76132,Dumfries and Galloway,NHS Dumfries and Galloway
1990,S12000006,Male,all_ages,71018,Dumfries and Galloway,NHS Dumfries and Galloway
1990,S12000008,All,all_ages,124000,East Ayrshire,NHS Ayrshire and Arran
1990,S12000008,Female,all_ages,64333,East Ayrshire,NHS Ayrshire and Arran
1990,S12000008,Male,all_ages,59667,East Ayrshire,NHS Ayrshire and Arran
1990,S12000010,All,all_ages,84200,East Lothian,NHS Lothian
1990,S12000010,Female,all_ages,43749,East Lothian,NHS Lothian
1990,S12000010,Male,all_ages,40451,East Lothian,NHS Lothian
1990,S12000011,All,all_ages,85580,East Renfrewshire,NHS Greater Glasgow and Clyde
1990,S12000011,All,all_ages,85580,East Renfrewshire,NHS Greater Glasgow and Clyde
1990,S12000011,Female,all_ages,44683,East Renfrewshire,NHS Greater Glasgow and Clyde
1990,S12000011,Female,all_ages,44683,East Renfrewshire,NHS Greater Glasgow and Clyde
1990,S12000011,Male,all_ages,40897,East Renfrewshire,NHS Greater Glasgow and Clyde
1990,S12000011,Male,all_ages,40897,East Renfrewshire,NHS Greater Glasgow and Clyde
1990,S12000013,All,all_ages,29740,Na h-Eileanan Siar,NHS Western Isles
1990,S12000013,Female,all_ages,14918,Na h-Eileanan Siar,NHS Western Isles
1990,S12000013,Male,all_ages,14822,Na h-Eileanan Siar,NHS Western Isles
1990,S12000014,All,all_ages,142660,Falkirk,NHS Forth Valley
1990,S12000014,Female,all_ages,73845,Falkirk,NHS Forth Valley
1990,S12000014,Male,all_ages,68815,Falkirk,NHS Forth Valley
1990,S12000017,All,all_ages,202320,Highland,NHS Highland
1990,S12000017,Female,all_ages,103033,Highland,NHS Highland
1990,S12000017,Male,all_ages,99287,Highland,NHS Highland
1990,S12000018,All,all_ages,92040,Inverclyde,NHS Greater Glasgow and Clyde
1990,S12000018,All,all_ages,92040,Inverclyde,NHS Greater Glasgow and Clyde
1990,S12000018,Female,all_ages,48166,Inverclyde,NHS Greater Glasgow and Clyde
1990,S12000018,Female,all_ages,48166,Inverclyde,NHS Greater Glasgow and Clyde
1990,S12000018,Male,all_ages,43874,Inverclyde,NHS Greater Glasgow and Clyde
1990,S12000018,Male,all_ages,43874,Inverclyde,NHS Greater Glasgow and Clyde
1990,S12000019,All,all_ages,79630,Midlothian,NHS Lothian
1990,S12000019,Female,all_ages,41012,Midlothian,NHS Lothian
1990,S12000019,Male,all_ages,38618,Midlothian,NHS Lothian
1990,S12000020,All,all_ages,83960,Moray,NHS Grampian
1990,S12000020,Female,all_ages,42435,Moray,NHS Grampian
1990,S12000020,Male,all_ages,41525,Moray,NHS Grampian
1990,S12000021,All,all_ages,138150,North Ayrshire,NHS Ayrshire and Arran
1990,S12000021,Female,all_ages,72324,North Ayrshire,NHS Ayrshire and Arran
1990,S12000021,Male,all_ages,65826,North Ayrshire,NHS Ayrshire and Arran
1990,S12000023,All,all_ages,19360,Orkney Islands,NHS Orkney
1990,S12000023,Female,all_ages,9890,Orkney Islands,NHS Orkney
1990,S12000023,Male,all_ages,9470,Orkney Islands,NHS Orkney
1990,S12000026,All,all_ages,103370,Scottish Borders,NHS Borders
1990,S12000026,Female,all_ages,53888,Scottish Borders,NHS Borders
1990,S12000026,Male,all_ages,49482,Scottish Borders,NHS Borders
1990,S12000027,All,all_ages,22390,Shetland Islands,NHS Shetland
1990,S12000027,Female,all_ages,11100,Shetland Islands,NHS Shetland
1990,S12000027,Male,all_ages,11290,Shetland Islands,NHS Shetland
1990,S12000028,All,all_ages,113070,South Ayrshire,NHS Ayrshire and Arran
1990,S12000028,Female,all_ages,59491,South Ayrshire,NHS Ayrshire and Arran
1990,S12000028,Male,all_ages,53579,South Ayrshire,NHS Ayrshire and Arran
1990,S12000029,All,all_ages,302680,South Lanarkshire,NHS Lanarkshire
1990,S12000029,All,all_ages,302680,South Lanarkshire,NHS Lanarkshire
1990,S12000029,Female,all_ages,157111,South Lanarkshire,NHS Lanarkshire
1990,S12000029,Female,all_ages,157111,South Lanarkshire,NHS Lanarkshire
1990,S12000029,Male,all_ages,145569,South Lanarkshire,NHS Lanarkshire
1990,S12000029,Male,all_ages,145569,South Lanarkshire,NHS Lanarkshire
1990,S12000030,All,all_ages,81000,Stirling,NHS Forth Valley
1990,S12000030,Female,all_ages,42228,Stirling,NHS Forth Valley
1990,S12000030,Male,all_ages,38772,Stirling,NHS Forth Valley
1990,S12000033,All,all_ages,212870,Aberdeen City,NHS Grampian
1990,S12000033,Female,all_ages,109938,Aberdeen City,NHS Grampian
1990,S12000033,Male,all_ages,102932,Aberdeen City,NHS Grampian
1990,S12000034,All,all_ages,211920,Aberdeenshire,NHS Grampian
1990,S12000034,Female,all_ages,107036,Aberdeenshire,NHS Grampian
1990,S12000034,Male,all_ages,104884,Aberdeenshire,NHS Grampian
1990,S12000035,All,all_ages,93460,Argyll and Bute,NHS Highland
1990,S12000035,Female,all_ages,47376,Argyll and Bute,NHS Highland
1990,S12000035,Male,all_ages,46084,Argyll and Bute,NHS Highland
1990,S12000036,All,all_ages,436140,City of Edinburgh,NHS Lothian
1990,S12000036,Female,all_ages,229547,City of Edinburgh,NHS Lothian
1990,S12000036,Male,all_ages,206593,City of Edinburgh,NHS Lothian
1990,S12000038,All,all_ages,177040,Renfrewshire,NHS Greater Glasgow and Clyde
1990,S12000038,All,all_ages,177040,Renfrewshire,NHS Greater Glasgow and Clyde
1990,S12000038,Female,all_ages,92343,Renfrewshire,NHS Greater Glasgow and Clyde
1990,S12000038,Female,all_ages,92343,Renfrewshire,NHS Greater Glasgow and Clyde
1990,S12000038,Male,all_ages,84697,Renfrewshire,NHS Greater Glasgow and Clyde
1990,S12000038,Male,all_ages,84697,Renfrewshire,NHS Greater Glasgow and Clyde
1990,S12000039,All,all_ages,97640,West Dunbartonshire,NHS Greater Glasgow and Clyde
1990,S12000039,All,all_ages,97640,West Dunbartonshire,NHS Greater Glasgow and Clyde
1990,S12000039,Female,all_ages,51313,West Dunbartonshire,NHS Greater Glasgow and Clyde
1990,S12000039,Female,all_ages,51313,West Dunbartonshire,NHS Greater Glasgow and Clyde
1990,S12000039,Male,all_ages,46327,West Dunbartonshire,NHS Greater Glasgow and Clyde
1990,S12000039,Male,all_ages,46327,West Dunbartonshire,NHS Greater Glasgow and Clyde
1990,S12000040,All,all_ages,145310,West Lothian,NHS Lothian
1990,S12000040,Female,all_ages,74596,West Lothian,NHS Lothian
1990,S12000040,Male,all_ages,70714,West Lothian,NHS Lothian
1990,S12000041,All,all_ages,107610,Angus,NHS Tayside
1990,S12000041,All,all_ages,107610,Angus,NHS Tayside
1990,S12000041,Female,all_ages,55514,Angus,NHS Tayside
1990,S12000041,Female,all_ages,55514,Angus,NHS Tayside
1990,S12000041,Male,all_ages,52096,Angus,NHS Tayside
1990,S12000041,Male,all_ages,52096,Angus,NHS Tayside
1990,S12000042,All,all_ages,155910,Dundee City,NHS Tayside
1990,S12000042,All,all_ages,155910,Dundee City,NHS Tayside
1990,S12000042,Female,all_ages,82010,Dundee City,NHS Tayside
1990,S12000042,Female,all_ages,82010,Dundee City,NHS Tayside
1990,S12000042,Male,all_ages,73900,Dundee City,NHS Tayside
1990,S12000042,Male,all_ages,73900,Dundee City,NHS Tayside
1990,S12000045,All,all_ages,110440,East Dunbartonshire,NHS Greater Glasgow and Clyde
1990,S12000045,All,all_ages,110440,East Dunbartonshire,NHS Greater Glasgow and Clyde
1990,S12000045,Female,all_ages,56983,East Dunbartonshire,NHS Greater Glasgow and Clyde
1990,S12000045,Female,all_ages,56983,East Dunbartonshire,NHS Greater Glasgow and Clyde
1990,S12000045,Male,all_ages,53457,East Dunbartonshire,NHS Greater Glasgow and Clyde
1990,S12000045,Male,all_ages,53457,East Dunbartonshire,NHS Greater Glasgow and Clyde
1990,S12000047,All,all_ages,346970,Fife,NHS Fife
1990,S12000047,Female,all_ages,178891,Fife,NHS Fife
1990,S12000047,Male,all_ages,168079,Fife,NHS Fife
1990,S12000048,All,all_ages,126530,Perth and Kinross,NHS Tayside
1990,S12000048,Female,all_ages,65879,Perth and Kinross,NHS Tayside
1990,S12000048,Male,all_ages,60651,Perth and Kinross,NHS Tayside
1990,S12000049,All,all_ages,631140,Glasgow City,NHS Greater Glasgow and Clyde
1990,S12000049,Female,all_ages,332580,Glasgow City,NHS Greater Glasgow and Clyde
1990,S12000049,Male,all_ages,298560,Glasgow City,NHS Greater Glasgow and Clyde
1990,S12000050,All,all_ages,328840,North Lanarkshire,NHS Lanarkshire
1990,S12000050,Female,all_ages,170293,North Lanarkshire,NHS Lanarkshire
1990,S12000050,Male,all_ages,158547,North Lanarkshire,NHS Lanarkshire
1991,S92000003,All,all_ages,5083330,Scotland,Scotland
1991,S92000003,Female,all_ages,2638815,Scotland,Scotland
1991,S92000003,Male,all_ages,2444515,Scotland,Scotland
1991,S12000005,All,all_ages,48100,Clackmannanshire,NHS Forth Valley
1991,S12000005,Female,all_ages,24754,Clackmannanshire,NHS Forth Valley
1991,S12000005,Male,all_ages,23346,Clackmannanshire,NHS Forth Valley
1991,S12000006,All,all_ages,147170,Dumfries and Galloway,NHS Dumfries and Galloway
1991,S12000006,Female,all_ages,76153,Dumfries and Galloway,NHS Dumfries and Galloway
1991,S12000006,Male,all_ages,71017,Dumfries and Galloway,NHS Dumfries and Galloway
1991,S12000008,All,all_ages,124020,East Ayrshire,NHS Ayrshire and Arran
1991,S12000008,Female,all_ages,64383,East Ayrshire,NHS Ayrshire and Arran
1991,S12000008,Male,all_ages,59637,East Ayrshire,NHS Ayrshire and Arran
1991,S12000010,All,all_ages,84440,East Lothian,NHS Lothian
1991,S12000010,Female,all_ages,43881,East Lothian,NHS Lothian
1991,S12000010,Male,all_ages,40559,East Lothian,NHS Lothian
1991,S12000011,All,all_ages,85770,East Renfrewshire,NHS Greater Glasgow and Clyde
1991,S12000011,All,all_ages,85770,East Renfrewshire,NHS Greater Glasgow and Clyde
1991,S12000011,Female,all_ages,44766,East Renfrewshire,NHS Greater Glasgow and Clyde
1991,S12000011,Female,all_ages,44766,East Renfrewshire,NHS Greater Glasgow and Clyde
1991,S12000011,Male,all_ages,41004,East Renfrewshire,NHS Greater Glasgow and Clyde
1991,S12000011,Male,all_ages,41004,East Renfrewshire,NHS Greater Glasgow and Clyde
