year,hb,sex,age,count,hb_name
2037,S08000031,Male,all_ages,592940,NHS Greater Glasgow and Clyde
2037,S08000032,All,all_ages,667252,NHS Lanarkshire
2037,S08000032,Female,all_ages,341619,NHS Lanarkshire
2037,S08000032,Male,all_ages,325633,NHS Lanarkshire
2038,S92000003,All,all_ages,5573181,Scotland
2038,S92000003,Female,all_ages,2840598,Scotland
2038,S92000003,Male,all_ages,2732583,Scotland
2038,S08000015,All,all_ages,348528,NHS Ayrshire and Arran
2038,S08000015,Female,all_ages,181140,NHS Ayrshire and Arran
2038,S08000015,Male,all_ages,167388,NHS Ayrshire and Arran
2038,S08000016,All,all_ages,116306,NHS Borders
2038,S08000016,Female,all_ages,59763,NHS Borders
2038,S08000016,Male,all_ages,56543,NHS Borders
2038,S08000017,All,all_ages,139086,NHS Dumfries and Galloway
2038,S08000017,Female,all_ages,70989,NHS Dumfries and Galloway
2038,S08000017,Male,all_ages,68097,NHS Dumfries and Galloway
2038,S08000019,All,all_ages,321849,NHS Forth Valley
2038,S08000019,Female,all_ages,164243,NHS Forth Valley
2038,S08000019,Male,all_ages,157606,NHS Forth Valley
2038,S08000020,All,all_ages,594683,NHS Grampian
2038,S08000020,Female,all_ages,295158,NHS Grampian
2038,S08000020,Male,all_ages,299525,NHS Grampian
2038,S08000022,All,all_ages,310427,NHS Highland
2038,S08000022,Female,all_ages,157161,NHS Highland
2038,S08000022,Male,all_ages,153266,NHS Highland
2038,S08000024,All,all_ages,1011757,NHS Lothian
2038,S08000024,Female,all_ages,516519,NHS Lothian
2038,S08000024,Male,all_ages,495238,NHS Lothian
2038,S08000025,All,all_ages,22023,NHS Orkney
2038,S08000025,Female,all_ages,10988,NHS Orkney
2038,S08000025,Male,all_ages,11035,NHS Orkney
2038,S08000026,All,all_ages,22073,NHS Shetland
2038,S08000026,Female,all_ages,10536,NHS Shetland
2038,S08000026,Male,all_ages,11537,NHS Shetland
2038,S08000028,All,all_ages,23433,NHS Western Isles
2038,S08000028,Female,all_ages,11994,NHS Western Isles
2038,S08000028,Male,all_ages,11439,NHS Western Isles
2038,S08000029,All,all_ages,366988,NHS Fife
2038,S08000029,Female,all_ages,186574,NHS Fife
2038,S08000029,Male,all_ages,180414,NHS Fife
2038,S08000030,All,all_ages,412125,NHS Tayside
2038,S08000030,Female,all_ages,210944,NHS Tayside
2038,S08000030,Male,all_ages,201181,NHS Tayside
2038,S08000031,All,all_ages,1216851,NHS Greater Glasgow and Clyde
2038,S08000031,Female,all_ages,623195,NHS Greater Glasgow and Clyde
2038,S08000031,Male,all_ages,593656,NHS Greater Glasgow and Clyde
2038,S08000032,All,all_ages,667052,NHS Lanarkshire
2038,S08000032,Female,all_ages,341394,NHS Lanarkshire
2038,S08000032,Male,all_ages,325658,NHS Lanarkshire
2039,S92000003,All,all_ages,5574058,Scotland
2039,S92000003,Female,all_ages,2840286,Scotland
2039,S92000003,Male,all_ages,2733772,Scotland
2039,S08000015,All,all_ages,347114,NHS Ayrshire and Arran
2039,S08000015,Female,all_ages,180387,NHS Ayrshire and Arran
2039,S08000015,Male,all_ages,166727,NHS Ayrshire and Arran
2039,S08000016,All,all_ages,116266,NHS Borders
2039,S08000016,Female,all_ages,59754,NHS Borders
2039,S08000016,Male,all_ages,56512,NHS Borders
2039,S08000017,All,all_ages,138533,NHS Dumfries and Galloway
2039,S08000017,Female,all_ages,70690,NHS Dumfries and Galloway
2039,S08000017,Male,all_ages,67843,NHS Dumfries and Galloway
2039,S08000019,All,all_ages,322342,NHS Forth Valley
2039,S08000019,Female,all_ages,164486,NHS Forth Valley
2039,S08000019,Male,all_ages,157856,NHS Forth Valley
2039,S08000020,All,all_ages,594467,NHS Grampian
2039,S08000020,Female,all_ages,294882,NHS Grampian
2039,S08000020,Male,all_ages,299585,NHS Grampian
2039,S08000022,All,all_ages,309671,NHS Highland
2039,S08000022,Female,all_ages,156761,NHS Highland
2039,S08000022,Male,all_ages,152910,NHS Highland
2039,S08000024,All,all_ages,1015814,NHS Lothian
2039,S08000024,Female,all_ages,518461,NHS Lothian
2039,S08000024,Male,all_ages,497353,NHS Lothian
2039,S08000025,All,all_ages,21982,NHS Orkney
2039,S08000025,Female,all_ages,10970,NHS Orkney
2039,S08000025,Male,all_ages,11012,NHS Orkney
2039,S08000026,All,all_ages,21983,NHS Shetland
2039,S08000026,Female,all_ages,10481,NHS Shetland
2039,S08000026,Male,all_ages,11502,NHS Shetland
2039,S08000028,All,all_ages,23253,NHS Western Isles
2039,S08000028,Female,all_ages,11904,NHS Western Isles
2039,S08000028,Male,all_ages,11349,NHS Western Isles
2039,S08000029,All,all_ages,366415,NHS Fife
2039,S08000029,Female,all_ages,186212,NHS Fife
2039,S08000029,Male,all_ages,180203,NHS Fife
2039,S08000030,All,all_ages,411569,NHS Tayside
2039,S08000030,Female,all_ages,210621,NHS Tayside
2039,S08000030,Male,all_ages,200948,NHS Tayside
2039,S08000031,All,all_ages,1217847,NHS Greater Glasgow and Clyde
2039,S08000031,Female,all_ages,623531,NHS Greater Glasgow and Clyde
2039,S08000031,Male,all_ages,594316,NHS Greater Glasgow and Clyde
2039,S08000032,All,all_ages,666802,NHS Lanarkshire
2039,S08000032,Female,all_ages,341146,NHS Lanarkshire
2039,S08000032,Male,all_ages,325656,NHS Lanarkshire
2040,S92000003,All,all_ages,5574675,Scotland
2040,S92000003,Female,all_ages,2839828,Scotland
2040,S92000003,Male,all_ages,2734847,Scotland
2040,S08000015,All,all_ages,345715,NHS Ayrshire and Arran
2040,S08000015,Female,all_ages,179637,NHS Ayrshire and Arran
2040,S08000015,Male,all_ages,166078,NHS Ayrshire and Arran
2040,S08000016,All,all_ages,116229,NHS Borders
2040,S08000016,Female,all_ages,59744,NHS Borders
2040,S08000016,Male,all_ages,56485,NHS Borders
2040,S08000017,All,all_ages,137969,NHS Dumfries and Galloway
2040,S08000017,Female,all_ages,70379,NHS Dumfries and Galloway
2040,S08000017,Male,all_ages,67590,NHS Dumfries and Galloway
2040,S08000019,All,all_ages,322797,NHS Forth Valley
2040,S08000019,Female,all_ages,164700,NHS Forth Valley
2040,S08000019,Male,all_ages,158097,NHS Forth Valley
2040,S08000020,All,all_ages,594267,NHS Grampian
2040,S08000020,Female,all_ages,294608,NHS Grampian
2040,S08000020,Male,all_ages,299659,NHS Grampian
2040,S08000022,All,all_ages,308923,NHS Highland
2040,S08000022,Female,all_ages,156363,NHS Highland
2040,S08000022,Male,all_ages,152560,NHS Highland
2040,S08000024,All,all_ages,1019830,NHS Lothian
2040,S08000024,Female,all_ages,520380,NHS Lothian
2040,S08000024,Male,all_ages,499450,NHS Lothian
2040,S08000025,All,all_ages,21948,NHS Orkney
2040,S08000025,Female,all_ages,10949,NHS Orkney
2040,S08000025,Male,all_ages,10999,NHS Orkney
2040,S08000026,All,all_ages,21884,NHS Shetland
2040,S08000026,Female,all_ages,10418,NHS Shetland
2040,S08000026,Male,all_ages,11466,NHS Shetland
2040,S08000028,All,all_ages,23065,NHS Western Isles
2040,S08000028,Female,all_ages,11818,NHS Western Isles
2040,S08000028,Male,all_ages,11247,NHS Western Isles
2040,S08000029,All,all_ages,365850,NHS Fife
2040,S08000029,Female,all_ages,185856,NHS Fife
2040,S08000029,Male,all_ages,179994,NHS Fife
2040,S08000030,All,all_ages,410999,NHS Tayside
2040,S08000030,Female,all_ages,210296,NHS Tayside
2040,S08000030,Male,all_ages,200703,NHS Tayside
2040,S08000031,All,all_ages,1218712,NHS Greater Glasgow and Clyde
2040,S08000031,Female,all_ages,623815,NHS Greater Glasgow and Clyde
2040,S08000031,Male,all_ages,594897,NHS Greater Glasgow and Clyde
2040,S08000032,All,all_ages,666487,NHS Lanarkshire
2040,S08000032,Female,all_ages,340865,NHS Lanarkshire
2040,S08000032,Male,all_ages,325622,NHS Lanarkshire
2041,S92000003,All,all_ages,5575012,Scotland
2041,S92000003,Female,all_ages,2839204,Scotland
2041,S92000003,Male,all_ages,2735808,Scotland
2041,S08000015,All,all_ages,344275,NHS Ayrshire and Arran
2041,S08000015,Female,all_ages,178865,NHS Ayrshire and Arran
2041,S08000015,Male,all_ages,165410,NHS Ayrshire and Arran
2041,S08000016,All,all_ages,116194,NHS Borders
2041,S08000016,Female,all_ages,59738,NHS Borders
2041,S08000016,Male,all_ages,56456,NHS Borders
2041,S08000017,All,all_ages,137410,NHS Dumfries and Galloway
2041,S08000017,Female,all_ages,70068,NHS Dumfries and Galloway
2041,S08000017,Male,all_ages,67342,NHS Dumfries and Galloway
2041,S08000019,All,all_ages,323239,NHS Forth Valley
2041,S08000019,Female,all_ages,164892,NHS Forth Valley
2041,S08000019,Male,all_ages,158347,NHS Forth Valley
2041,S08000020,All,all_ages,594065,NHS Grampian
2041,S08000020,Female,all_ages,294338,NHS Grampian
2041,S08000020,Male,all_ages,299727,NHS Grampian
2041,S08000022,All,all_ages,308156,NHS Highland
2041,S08000022,Female,all_ages,155952,NHS Highland
2041,S08000022,Male,all_ages,152204,NHS Highland
2041,S08000024,All,all_ages,1023764,NHS Lothian
2041,S08000024,Female,all_ages,522255,NHS Lothian
2041,S08000024,Male,all_ages,501509,NHS Lothian
2041,S08000025,All,all_ages,21908,NHS Orkney
2041,S08000025,Female,all_ages,10927,NHS Orkney
2041,S08000025,Male,all_ages,10981,NHS Orkney
2041,S08000026,All,all_ages,21781,NHS Shetland
2041,S08000026,Female,all_ages,10348,NHS Shetland
2041,S08000026,Male,all_ages,11433,NHS Shetland
2041,S08000028,All,all_ages,22889,NHS Western Isles
2041,S08000028,Female,all_ages,11726,NHS Western Isles
2041,S08000028,Male,all_ages,11163,NHS Western Isles
2041,S08000029,All,all_ages,365285,NHS Fife
2041,S08000029,Female,all_ages,185505,NHS Fife
2041,S08000029,Male,all_ages,179780,NHS Fife
2041,S08000030,All,all_ages,410461,NHS Tayside
2041,S08000030,Female,all_ages,209995,NHS Tayside
2041,S08000030,Male,all_ages,200466,NHS Tayside
2041,S08000031,All,all_ages,1219452,NHS Greater Glasgow and Clyde
2041,S08000031,Female,all_ages,624027,NHS Greater Glasgow and Clyde
2041,S08000031,Male,all_ages,595425,NHS Greater Glasgow and Clyde
2041,S08000032,All,all_ages,666133,NHS Lanarkshire
2041,S08000032,Female,all_ages,340568,NHS Lanarkshire
2041,S08000032,Male,all_ages,325565,NHS Lanarkshire
2042,S92000003,All,all_ages,5575078,Scotland
2042,S92000003,Female,all_ages,2838416,Scotland
2042,S92000003,Male,all_ages,2736662,Scotland
2042,S08000015,All,all_ages,342805,NHS Ayrshire and Arran
2042,S08000015,Female,all_ages,178065,NHS Ayrshire and Arran
2042,S08000015,Male,all_ages,164740,NHS Ayrshire and Arran
2042,S08000016,All,all_ages,116162,NHS Borders
2042,S08000016,Female,all_ages,59738,NHS Borders
2042,S08000016,Male,all_ages,56424,NHS Borders
2042,S08000017,All,all_ages,136841,NHS Dumfries and Galloway
2042,S08000017,Female,all_ages,69738,NHS Dumfries and Galloway
2042,S08000017,Male,all_ages,67103,NHS Dumfries and Galloway
2042,S08000019,All,all_ages,323718,NHS Forth Valley
2042,S08000019,Female,all_ages,165133,NHS Forth Valley
2042,S08000019,Male,all_ages,158585,NHS Forth Valley
2042,S08000020,All,all_ages,593849,NHS Grampian
2042,S08000020,Female,all_ages,294056,NHS Grampian
2042,S08000020,Male,all_ages,299793,NHS Grampian
2042,S08000022,All,all_ages,307421,NHS Highland
2042,S08000022,Female,all_ages,155552,NHS Highland
2042,S08000022,Male,all_ages,151869,NHS Highland
2042,S08000024,All,all_ages,1027543,NHS Lothian
2042,S08000024,Female,all_ages,524055,NHS Lothian
2042,S08000024,Male,all_ages,503488,NHS Lothian
2042,S08000025,All,all_ages,21871,NHS Orkney
2042,S08000025,Female,all_ages,10906,NHS Orkney
2042,S08000025,Male,all_ages,10965,NHS Orkney
2042,S08000026,All,all_ages,21681,NHS Shetland
2042,S08000026,Female,all_ages,10286,NHS Shetland
2042,S08000026,Male,all_ages,11395,NHS Shetland
2042,S08000028,All,all_ages,22709,NHS Western Isles
2042,S08000028,Female,all_ages,11637,NHS Western Isles
2042,S08000028,Male,all_ages,11072,NHS Western Isles
2042,S08000029,All,all_ages,364726,NHS Fife
2042,S08000029,Female,all_ages,185158,NHS Fife
2042,S08000029,Male,all_ages,179568,NHS Fife
2042,S08000030,All,all_ages,409944,NHS Tayside
2042,S08000030,Female,all_ages,209709,NHS Tayside
2042,S08000030,Male,all_ages,200235,NHS Tayside
2042,S08000031,All,all_ages,1220131,NHS Greater Glasgow and Clyde
2042,S08000031,Female,all_ages,624184,NHS Greater Glasgow and Clyde
2042,S08000031,Male,all_ages,595947,NHS Greater Glasgow and Clyde
2042,S08000032,All,all_ages,665677,NHS Lanarkshire
2042,S08000032,Female,all_ages,340199,NHS Lanarkshire
2042,S08000032,Male,all_ages,325478,NHS Lanarkshire
2043,S92000003,All,all_ages,5574819,Scotland
2043,S92000003,Female,all_ages,2837427,Scotland
2043,S92000003,Male,all_ages,2737392,Scotland
2043,S08000015,All,all_ages,341317,NHS Ayrshire and Arran
2043,S08000015,Female,all_ages,177246,NHS Ayrshire and Arran
2043,S08000015,Male,all_ages,164071,NHS Ayrshire and Arran
2043,S08000016,All,all_ages,116138,NHS Borders
2043,S08000016,Female,all_ages,59738,NHS Borders
2043,S08000016,Male,all_ages,56400,NHS Borders
2043,S08000017,All,all_ages,136286,NHS Dumfries and Galloway
2043,S08000017,Female,all_ages,69421,NHS Dumfries and Galloway
2043,S08000017,Male,all_ages,66865,NHS Dumfries and Galloway
2043,S08000019,All,all_ages,324159,NHS Forth Valley
2043,S08000019,Female,all_ages,165350,NHS Forth Valley
2043,S08000019,Male,all_ages,158809,NHS Forth Valley
2043,S08000020,All,all_ages,593664,NHS Grampian
2043,S08000020,Female,all_ages,293777,NHS Grampian
2043,S08000020,Male,all_ages,299887,NHS Grampian
2043,S08000022,All,all_ages,306702,NHS Highland
2043,S08000022,Female,all_ages,155155,NHS Highland
2043,S08000022,Male,all_ages,151547,NHS Highland
2043,S08000024,All,all_ages,1031266,NHS Lothian
2043,S08000024,Female,all_ages,525824,NHS Lothian
2043,S08000024,Male,all_ages,505442,NHS Lothian
2043,S08000025,All,all_ages,21828,NHS Orkney
2043,S08000025,Female,all_ages,10884,NHS Orkney
2043,S08000025,Male,all_ages,10944,NHS Orkney
2043,S08000026,All,all_ages,21579,NHS Shetland
2043,S08000026,Female,all_ages,10219,NHS Shetland
2043,S08000026,Male,all_ages,11360,NHS Shetland
2043,S08000028,All,all_ages,22542,NHS Western Isles
2043,S08000028,Female,all_ages,11560,NHS Western Isles
2043,S08000028,Male,all_ages,10982,NHS Western Isles
2043,S08000029,All,all_ages,364164,NHS Fife
2043,S08000029,Female,all_ages,184800,NHS Fife
2043,S08000029,Male,all_ages,179364,NHS Fife
2043,S08000030,All,all_ages,409348,NHS Tayside
2043,S08000030,Female,all_ages,209371,NHS Tayside
2043,S08000030,Male,all_ages,199977,NHS Tayside
2043,S08000031,All,all_ages,1220659,NHS Greater Glasgow and Clyde
2043,S08000031,Female,all_ages,624267,NHS Greater Glasgow and Clyde
2043,S08000031,Male,all_ages,596392,NHS Greater Glasgow and Clyde
2043,S08000032,All,all_ages,665167,NHS Lanarkshire
2043,S08000032,Female,all_ages,339815,NHS Lanarkshire
2043,S08000032,Male,all_ages,325352,NHS Lanarkshire
